date,session_key,driver_number,meeting_key,position
2025-10-18T21:18:34.957000+00:00,9884,87,1271,3
2025-10-18T21:18:34.957000+00:00,9884,31,1271,4
2025-10-18T21:18:34.957000+00:00,9884,5,1271,5
2025-10-18T21:18:34.957000+00:00,9884,18,1271,11
2025-10-18T21:18:34.957000+00:00,9884,30,1271,1
2025-10-18T21:18:41.339000+00:00,9884,4,1271,18
2025-10-18T21:18:41.339000+00:00,9884,81,1271,19
2025-10-18T21:18:41.339000+00:00,9884,44,1271,20
2025-10-18T21:18:41.339000+00:00,9884,22,1271,11
2025-10-18T21:18:41.339000+00:00,9884,18,1271,12
2025-10-18T21:18:41.339000+00:00,9884,43,1271,13
2025-10-18T21:18:41.339000+00:00,9884,10,1271,14
2025-10-18T21:18:41.339000+00:00,9884,12,1271,15
2025-10-18T21:18:41.339000+00:00,9884,55,1271,16
2025-10-18T21:18:41.339000+00:00,9884,16,1271,17
2025-10-18T21:18:48.921000+00:00,9884,27,1271,3
2025-10-18T21:18:48.921000+00:00,9884,14,1271,1
2025-10-18T21:18:48.921000+00:00,9884,87,1271,4
2025-10-18T21:18:48.921000+00:00,9884,31,1271,5
2025-10-18T21:18:48.921000+00:00,9884,5,1271,6
2025-10-18T21:18:48.921000+00:00,9884,30,1271,2
2025-10-18T21:18:58.167000+00:00,9884,1,1271,8
2025-10-18T21:18:58.167000+00:00,9884,23,1271,9
2025-10-18T21:18:58.167000+00:00,9884,63,1271,10
2025-10-18T21:18:58.167000+00:00,9884,6,1271,11
2025-10-18T21:18:58.167000+00:00,9884,5,1271,7
2025-10-18T21:18:58.167000+00:00,9884,22,1271,12
2025-10-18T21:18:58.167000+00:00,9884,18,1271,13
2025-10-18T21:18:58.167000+00:00,9884,43,1271,6
2025-10-18T21:19:07.216000+00:00,9884,1,1271,9
2025-10-18T21:19:07.216000+00:00,9884,23,1271,10
2025-10-18T21:19:07.216000+00:00,9884,63,1271,11
2025-10-18T21:19:07.216000+00:00,9884,6,1271,12
2025-10-18T21:19:07.216000+00:00,9884,5,1271,8
2025-10-18T21:19:07.216000+00:00,9884,22,1271,13
2025-10-18T21:19:07.216000+00:00,9884,18,1271,6
2025-10-18T21:19:07.216000+00:00,9884,43,1271,7
2025-10-18T21:19:16.284000+00:00,9884,27,1271,4
2025-10-18T21:19:16.284000+00:00,9884,1,1271,10
2025-10-18T21:19:16.284000+00:00,9884,23,1271,11
2025-10-18T21:19:16.284000+00:00,9884,63,1271,2
2025-10-18T21:19:16.284000+00:00,9884,87,1271,5
2025-10-18T21:19:16.284000+00:00,9884,31,1271,6
2025-10-18T21:19:16.284000+00:00,9884,5,1271,9
2025-10-18T21:19:16.284000+00:00,9884,18,1271,7
2025-10-18T21:19:16.284000+00:00,9884,30,1271,3
2025-10-18T21:19:16.284000+00:00,9884,43,1271,8
2025-10-18T21:19:17.085000+00:00,9884,4,1271,19
2025-10-18T21:19:17.085000+00:00,9884,81,1271,20
2025-10-18T21:19:17.085000+00:00,9884,44,1271,12
2025-10-18T21:19:17.085000+00:00,9884,6,1271,13
2025-10-18T21:19:17.085000+00:00,9884,22,1271,14
2025-10-18T21:19:17.085000+00:00,9884,10,1271,15
2025-10-18T21:19:17.085000+00:00,9884,12,1271,16
2025-10-18T21:19:17.085000+00:00,9884,55,1271,17
2025-10-18T21:19:17.085000+00:00,9884,16,1271,18
2025-10-18T21:19:28.297000+00:00,9884,4,1271,20
2025-10-18T21:19:28.297000+00:00,9884,81,1271,10
2025-10-18T21:19:28.297000+00:00,9884,1,1271,11
2025-10-18T21:19:28.297000+00:00,9884,23,1271,12
2025-10-18T21:19:28.297000+00:00,9884,44,1271,13
2025-10-18T21:19:28.297000+00:00,9884,6,1271,14
2025-10-18T21:19:28.297000+00:00,9884,22,1271,15
2025-10-18T21:19:28.297000+00:00,9884,10,1271,16
2025-10-18T21:19:28.297000+00:00,9884,12,1271,17
2025-10-18T21:19:28.297000+00:00,9884,55,1271,18
2025-10-18T21:19:28.297000+00:00,9884,16,1271,19
2025-10-18T21:19:35.743000+00:00,9884,27,1271,5
2025-10-18T21:19:35.743000+00:00,9884,81,1271,11
2025-10-18T21:19:35.743000+00:00,9884,1,1271,12
2025-10-18T21:19:35.743000+00:00,9884,23,1271,13
2025-10-18T21:19:35.743000+00:00,9884,44,1271,14
2025-10-18T21:19:35.743000+00:00,9884,6,1271,15
2025-10-18T21:19:35.743000+00:00,9884,87,1271,6
2025-10-18T21:19:35.743000+00:00,9884,31,1271,7
2025-10-18T21:19:35.743000+00:00,9884,5,1271,10
2025-10-18T21:19:35.743000+00:00,9884,22,1271,16
2025-10-18T21:19:35.743000+00:00,9884,18,1271,8
2025-10-18T21:19:35.743000+00:00,9884,30,1271,4
2025-10-18T21:19:35.743000+00:00,9884,43,1271,9
2025-10-18T21:19:35.743000+00:00,9884,10,1271,17
2025-10-18T21:19:35.743000+00:00,9884,12,1271,3
2025-10-18T21:19:42.745000+00:00,9884,27,1271,6
2025-10-18T21:19:42.745000+00:00,9884,81,1271,12
2025-10-18T21:19:42.745000+00:00,9884,14,1271,2
2025-10-18T21:19:42.745000+00:00,9884,1,1271,1
2025-10-18T21:19:42.745000+00:00,9884,63,1271,3
2025-10-18T21:19:42.745000+00:00,9884,87,1271,7
2025-10-18T21:19:42.745000+00:00,9884,31,1271,8
2025-10-18T21:19:42.745000+00:00,9884,5,1271,11
2025-10-18T21:19:42.745000+00:00,9884,18,1271,9
2025-10-18T21:19:42.745000+00:00,9884,30,1271,5
2025-10-18T21:19:42.745000+00:00,9884,43,1271,10
2025-10-18T21:19:42.745000+00:00,9884,12,1271,4
2025-10-18T21:19:59.258000+00:00,9884,27,1271,7
2025-10-18T21:19:59.258000+00:00,9884,81,1271,13
2025-10-18T21:19:59.258000+00:00,9884,14,1271,3
2025-10-18T21:19:59.258000+00:00,9884,1,1271,2
2025-10-18T21:19:59.258000+00:00,9884,23,1271,14
2025-10-18T21:19:59.258000+00:00,9884,63,1271,4
2025-10-18T21:19:59.258000+00:00,9884,44,1271,15
2025-10-18T21:19:59.258000+00:00,9884,6,1271,16
2025-10-18T21:19:59.258000+00:00,9884,87,1271,8
2025-10-18T21:19:59.258000+00:00,9884,31,1271,9
2025-10-18T21:19:59.258000+00:00,9884,5,1271,12
2025-10-18T21:19:59.258000+00:00,9884,22,1271,17
2025-10-18T21:19:59.258000+00:00,9884,18,1271,10
2025-10-18T21:19:59.258000+00:00,9884,30,1271,6
2025-10-18T21:19:59.258000+00:00,9884,43,1271,11
2025-10-18T21:19:59.258000+00:00,9884,10,1271,18
2025-10-18T21:19:59.258000+00:00,9884,12,1271,5
2025-10-18T21:19:59.258000+00:00,9884,55,1271,19
2025-10-18T21:19:59.258000+00:00,9884,16,1271,1
2025-10-18T21:20:07.278000+00:00,9884,27,1271,8
2025-10-18T21:20:07.278000+00:00,9884,81,1271,14
2025-10-18T21:20:07.278000+00:00,9884,23,1271,15
2025-10-18T21:20:07.278000+00:00,9884,44,1271,16
2025-10-18T21:20:07.278000+00:00,9884,6,1271,17
2025-10-18T21:20:07.278000+00:00,9884,87,1271,9
2025-10-18T21:20:07.278000+00:00,9884,31,1271,10
2025-10-18T21:20:07.278000+00:00,9884,5,1271,13
2025-10-18T21:20:07.278000+00:00,9884,22,1271,18
2025-10-18T21:20:07.278000+00:00,9884,18,1271,11
2025-10-18T21:20:07.278000+00:00,9884,30,1271,7
2025-10-18T21:20:07.278000+00:00,9884,43,1271,12
2025-10-18T21:20:07.278000+00:00,9884,10,1271,6
2025-10-18T21:20:15.516000+00:00,9884,27,1271,9
2025-10-18T21:20:15.516000+00:00,9884,81,1271,15
2025-10-18T21:20:15.516000+00:00,9884,23,1271,16
2025-10-18T21:20:15.516000+00:00,9884,44,1271,17
2025-10-18T21:20:15.516000+00:00,9884,6,1271,18
2025-10-18T21:20:15.516000+00:00,9884,87,1271,10
2025-10-18T21:20:15.516000+00:00,9884,31,1271,11
2025-10-18T21:20:15.516000+00:00,9884,5,1271,14
2025-10-18T21:20:15.516000+00:00,9884,22,1271,8
2025-10-18T21:20:15.516000+00:00,9884,18,1271,12
2025-10-18T21:20:15.516000+00:00,9884,43,1271,13
2025-10-18T21:20:50.858000+00:00,9884,27,1271,10
2025-10-18T21:20:50.858000+00:00,9884,81,1271,16
2025-10-18T21:20:50.858000+00:00,9884,14,1271,4
2025-10-18T21:20:50.858000+00:00,9884,23,1271,17
2025-10-18T21:20:50.858000+00:00,9884,63,1271,5
2025-10-18T21:20:50.858000+00:00,9884,44,1271,3
2025-10-18T21:20:50.858000+00:00,9884,87,1271,11
2025-10-18T21:20:50.858000+00:00,9884,31,1271,12
2025-10-18T21:20:50.858000+00:00,9884,5,1271,15
2025-10-18T21:20:50.858000+00:00,9884,22,1271,9
2025-10-18T21:20:50.858000+00:00,9884,18,1271,13
2025-10-18T21:20:50.858000+00:00,9884,30,1271,8
2025-10-18T21:20:50.858000+00:00,9884,43,1271,14
2025-10-18T21:20:50.858000+00:00,9884,10,1271,7
2025-10-18T21:20:50.858000+00:00,9884,12,1271,6
2025-10-18T21:21:02.113000+00:00,9884,27,1271,11
2025-10-18T21:21:02.113000+00:00,9884,81,1271,5
2025-10-18T21:21:02.113000+00:00,9884,63,1271,6
2025-10-18T21:21:02.113000+00:00,9884,87,1271,12
2025-10-18T21:21:02.113000+00:00,9884,31,1271,13
2025-10-18T21:21:02.113000+00:00,9884,5,1271,16
2025-10-18T21:21:02.113000+00:00,9884,22,1271,10
2025-10-18T21:21:02.113000+00:00,9884,18,1271,14
2025-10-18T21:21:02.113000+00:00,9884,30,1271,9
2025-10-18T21:21:02.113000+00:00,9884,43,1271,15
2025-10-18T21:21:02.113000+00:00,9884,10,1271,8
2025-10-18T21:21:02.113000+00:00,9884,12,1271,7
2025-10-18T21:21:04.769000+00:00,9884,4,1271,17
2025-10-18T21:21:04.769000+00:00,9884,23,1271,18
2025-10-18T21:21:04.769000+00:00,9884,6,1271,19
2025-10-18T21:21:04.769000+00:00,9884,55,1271,20
2025-10-18T21:21:53.669000+00:00,9884,4,1271,18
2025-10-18T21:21:53.669000+00:00,9884,23,1271,16
2025-10-18T21:21:53.669000+00:00,9884,5,1271,17
2025-10-18T21:22:16.360000+00:00,9884,4,1271,19
2025-10-18T21:22:16.360000+00:00,9884,27,1271,12
2025-10-18T21:22:16.360000+00:00,9884,81,1271,6
2025-10-18T21:22:16.360000+00:00,9884,14,1271,5
2025-10-18T21:22:16.360000+00:00,9884,23,1271,17
2025-10-18T21:22:16.360000+00:00,9884,63,1271,7
2025-10-18T21:22:16.360000+00:00,9884,6,1271,20
2025-10-18T21:22:16.360000+00:00,9884,87,1271,13
2025-10-18T21:22:16.360000+00:00,9884,31,1271,14
2025-10-18T21:22:16.360000+00:00,9884,5,1271,18
2025-10-18T21:22:16.360000+00:00,9884,22,1271,11
2025-10-18T21:22:16.360000+00:00,9884,18,1271,15
2025-10-18T21:22:16.360000+00:00,9884,30,1271,10
2025-10-18T21:22:16.360000+00:00,9884,43,1271,16
2025-10-18T21:22:16.360000+00:00,9884,10,1271,9
2025-10-18T21:22:16.360000+00:00,9884,12,1271,8
2025-10-18T21:22:16.360000+00:00,9884,55,1271,4
2025-10-18T21:24:38.509000+00:00,9884,4,1271,7
2025-10-18T21:24:38.509000+00:00,9884,27,1271,13
2025-10-18T21:24:38.509000+00:00,9884,23,1271,18
2025-10-18T21:24:38.509000+00:00,9884,63,1271,8
2025-10-18T21:24:38.509000+00:00,9884,87,1271,14
2025-10-18T21:24:38.509000+00:00,9884,31,1271,15
2025-10-18T21:24:38.509000+00:00,9884,5,1271,19
2025-10-18T21:24:38.509000+00:00,9884,22,1271,12
2025-10-18T21:24:38.509000+00:00,9884,18,1271,16
2025-10-18T21:24:38.509000+00:00,9884,30,1271,11
2025-10-18T21:24:38.509000+00:00,9884,43,1271,17
2025-10-18T21:24:38.509000+00:00,9884,10,1271,10
2025-10-18T21:24:38.509000+00:00,9884,12,1271,9
2025-10-18T21:25:54.646000+00:00,9884,4,1271,8
2025-10-18T21:25:54.646000+00:00,9884,81,1271,7
2025-10-18T21:25:54.646000+00:00,9884,14,1271,6
2025-10-18T21:25:54.646000+00:00,9884,1,1271,3
2025-10-18T21:25:54.646000+00:00,9884,63,1271,1
2025-10-18T21:25:54.646000+00:00,9884,44,1271,4
2025-10-18T21:25:54.646000+00:00,9884,55,1271,5
2025-10-18T21:25:54.646000+00:00,9884,16,1271,2
2025-10-18T21:26:18.259000+00:00,9884,22,1271,9
2025-10-18T21:26:18.259000+00:00,9884,30,1271,12
2025-10-18T21:26:18.259000+00:00,9884,10,1271,11
2025-10-18T21:26:18.259000+00:00,9884,12,1271,10
2025-10-18T21:26:24.799000+00:00,9884,4,1271,9
2025-10-18T21:26:24.799000+00:00,9884,81,1271,8
2025-10-18T21:26:24.799000+00:00,9884,14,1271,7
2025-10-18T21:26:24.799000+00:00,9884,1,1271,4
2025-10-18T21:26:24.799000+00:00,9884,44,1271,5
2025-10-18T21:26:24.799000+00:00,9884,22,1271,10
2025-10-18T21:26:24.799000+00:00,9884,12,1271,2
2025-10-18T21:26:24.799000+00:00,9884,55,1271,6
2025-10-18T21:26:24.799000+00:00,9884,16,1271,3
2025-10-18T21:27:32.854000+00:00,9884,1,1271,1
2025-10-18T21:27:32.854000+00:00,9884,63,1271,2
2025-10-18T21:27:32.854000+00:00,9884,12,1271,3
2025-10-18T21:27:32.854000+00:00,9884,16,1271,4
2025-10-18T21:27:46.615000+00:00,9884,27,1271,14
2025-10-18T21:27:46.615000+00:00,9884,87,1271,10
2025-10-18T21:27:46.615000+00:00,9884,22,1271,11
2025-10-18T21:27:46.615000+00:00,9884,30,1271,13
2025-10-18T21:27:46.615000+00:00,9884,10,1271,12
2025-10-18T21:27:53.369000+00:00,9884,4,1271,10
2025-10-18T21:27:53.369000+00:00,9884,27,1271,5
2025-10-18T21:27:53.369000+00:00,9884,81,1271,9
2025-10-18T21:27:53.369000+00:00,9884,14,1271,8
2025-10-18T21:27:53.369000+00:00,9884,44,1271,6
2025-10-18T21:27:53.369000+00:00,9884,87,1271,11
2025-10-18T21:27:53.369000+00:00,9884,22,1271,12
2025-10-18T21:27:53.369000+00:00,9884,30,1271,14
2025-10-18T21:27:53.369000+00:00,9884,10,1271,13
2025-10-18T21:27:53.369000+00:00,9884,55,1271,7
2025-10-18T21:28:07.521000+00:00,9884,23,1271,19
2025-10-18T21:28:07.521000+00:00,9884,31,1271,16
2025-10-18T21:28:07.521000+00:00,9884,5,1271,14
2025-10-18T21:28:07.521000+00:00,9884,18,1271,17
2025-10-18T21:28:07.521000+00:00,9884,30,1271,15
2025-10-18T21:28:07.521000+00:00,9884,43,1271,18
2025-10-18T21:28:17.700000+00:00,9884,87,1271,12
2025-10-18T21:28:17.700000+00:00,9884,31,1271,17
2025-10-18T21:28:17.700000+00:00,9884,5,1271,15
2025-10-18T21:28:17.700000+00:00,9884,22,1271,13
2025-10-18T21:28:17.700000+00:00,9884,18,1271,11
2025-10-18T21:28:17.700000+00:00,9884,30,1271,16
2025-10-18T21:28:17.700000+00:00,9884,10,1271,14
2025-10-18T21:28:26.078000+00:00,9884,31,1271,16
2025-10-18T21:28:26.078000+00:00,9884,30,1271,17
2025-10-18T21:28:42.874000+00:00,9884,87,1271,11
2025-10-18T21:28:42.874000+00:00,9884,31,1271,15
2025-10-18T21:28:42.874000+00:00,9884,5,1271,14
2025-10-18T21:28:42.874000+00:00,9884,22,1271,12
2025-10-18T21:28:42.874000+00:00,9884,18,1271,17
2025-10-18T21:28:42.874000+00:00,9884,30,1271,16
2025-10-18T21:28:42.874000+00:00,9884,10,1271,13
2025-10-18T21:28:42.926000+00:00,9884,4,1271,11
2025-10-18T21:28:42.926000+00:00,9884,27,1271,6
2025-10-18T21:28:42.926000+00:00,9884,81,1271,10
2025-10-18T21:28:42.926000+00:00,9884,14,1271,9
2025-10-18T21:28:42.926000+00:00,9884,44,1271,7
2025-10-18T21:28:42.926000+00:00,9884,87,1271,12
2025-10-18T21:28:42.926000+00:00,9884,31,1271,16
2025-10-18T21:28:42.926000+00:00,9884,5,1271,15
2025-10-18T21:28:42.926000+00:00,9884,22,1271,13
2025-10-18T21:28:42.926000+00:00,9884,30,1271,5
2025-10-18T21:28:42.926000+00:00,9884,10,1271,14
2025-10-18T21:28:42.926000+00:00,9884,55,1271,8
2025-10-18T21:28:51.505000+00:00,9884,4,1271,12
2025-10-18T21:28:51.505000+00:00,9884,81,1271,11
2025-10-18T21:28:51.505000+00:00,9884,14,1271,10
2025-10-18T21:28:51.505000+00:00,9884,44,1271,8
2025-10-18T21:28:51.505000+00:00,9884,87,1271,13
2025-10-18T21:28:51.505000+00:00,9884,22,1271,14
2025-10-18T21:28:51.505000+00:00,9884,10,1271,7
2025-10-18T21:28:51.505000+00:00,9884,55,1271,9
2025-10-18T21:29:03.762000+00:00,9884,31,1271,17
2025-10-18T21:29:03.762000+00:00,9884,5,1271,16
2025-10-18T21:29:03.762000+00:00,9884,18,1271,18
2025-10-18T21:29:03.762000+00:00,9884,43,1271,15
2025-10-18T21:29:53.747000+00:00,9884,4,1271,13
2025-10-18T21:29:53.747000+00:00,9884,81,1271,12
2025-10-18T21:29:53.747000+00:00,9884,14,1271,11
2025-10-18T21:29:53.747000+00:00,9884,23,1271,8
2025-10-18T21:29:53.747000+00:00,9884,44,1271,9
2025-10-18T21:29:53.747000+00:00,9884,87,1271,14
2025-10-18T21:29:53.747000+00:00,9884,31,1271,18
2025-10-18T21:29:53.747000+00:00,9884,5,1271,17
2025-10-18T21:29:53.747000+00:00,9884,22,1271,15
2025-10-18T21:29:53.747000+00:00,9884,18,1271,19
2025-10-18T21:29:53.747000+00:00,9884,43,1271,16
2025-10-18T21:29:53.747000+00:00,9884,55,1271,10
2025-10-18T21:30:42.541000+00:00,9884,4,1271,12
2025-10-18T21:30:42.541000+00:00,9884,81,1271,11
2025-10-18T21:30:42.541000+00:00,9884,14,1271,10
2025-10-18T21:30:42.541000+00:00,9884,23,1271,19
2025-10-18T21:30:42.541000+00:00,9884,44,1271,8
2025-10-18T21:30:42.541000+00:00,9884,87,1271,13
2025-10-18T21:30:42.541000+00:00,9884,31,1271,17
2025-10-18T21:30:42.541000+00:00,9884,5,1271,16
2025-10-18T21:30:42.541000+00:00,9884,22,1271,14
2025-10-18T21:30:42.541000+00:00,9884,18,1271,18
2025-10-18T21:30:42.541000+00:00,9884,43,1271,15
2025-10-18T21:30:42.541000+00:00,9884,55,1271,9
2025-10-18T21:36:04.887000+00:00,9884,4,1271,13
2025-10-18T21:36:04.887000+00:00,9884,27,1271,7
2025-10-18T21:36:04.887000+00:00,9884,81,1271,12
2025-10-18T21:36:04.887000+00:00,9884,14,1271,11
2025-10-18T21:36:04.887000+00:00,9884,1,1271,2
2025-10-18T21:36:04.887000+00:00,9884,63,1271,3
2025-10-18T21:36:04.887000+00:00,9884,44,1271,9
2025-10-18T21:36:04.887000+00:00,9884,87,1271,1
2025-10-18T21:36:04.887000+00:00,9884,30,1271,6
2025-10-18T21:36:04.887000+00:00,9884,10,1271,8
2025-10-18T21:36:04.887000+00:00,9884,12,1271,4
2025-10-18T21:36:04.887000+00:00,9884,55,1271,10
2025-10-18T21:36:04.887000+00:00,9884,16,1271,5
2025-10-18T21:36:12.349000+00:00,9884,1,1271,3
2025-10-18T21:36:12.349000+00:00,9884,63,1271,1
2025-10-18T21:36:12.349000+00:00,9884,87,1271,2
2025-10-18T21:36:17.748000+00:00,9884,1,1271,4
2025-10-18T21:36:17.748000+00:00,9884,87,1271,3
2025-10-18T21:36:17.748000+00:00,9884,12,1271,2
2025-10-18T21:36:35.862000+00:00,9884,1,1271,5
2025-10-18T21:36:35.862000+00:00,9884,87,1271,4
2025-10-18T21:36:35.862000+00:00,9884,30,1271,3
2025-10-18T21:36:35.862000+00:00,9884,16,1271,6
2025-10-18T21:36:47.056000+00:00,9884,4,1271,14
2025-10-18T21:36:47.056000+00:00,9884,27,1271,8
2025-10-18T21:36:47.056000+00:00,9884,81,1271,13
2025-10-18T21:36:47.056000+00:00,9884,14,1271,12
2025-10-18T21:36:47.056000+00:00,9884,1,1271,6
2025-10-18T21:36:47.056000+00:00,9884,44,1271,10
2025-10-18T21:36:47.056000+00:00,9884,22,1271,15
2025-10-18T21:36:47.056000+00:00,9884,43,1271,5
2025-10-18T21:36:47.056000+00:00,9884,10,1271,9
2025-10-18T21:36:47.056000+00:00,9884,55,1271,11
2025-10-18T21:36:47.056000+00:00,9884,16,1271,7
2025-10-18T21:37:05.716000+00:00,9884,27,1271,9
2025-10-18T21:37:05.716000+00:00,9884,1,1271,7
2025-10-18T21:37:05.716000+00:00,9884,87,1271,5
2025-10-18T21:37:05.716000+00:00,9884,43,1271,6
2025-10-18T21:37:05.716000+00:00,9884,10,1271,4
2025-10-18T21:37:05.716000+00:00,9884,16,1271,8
2025-10-18T21:37:09.162000+00:00,9884,27,1271,10
2025-10-18T21:37:09.162000+00:00,9884,1,1271,8
2025-10-18T21:37:09.162000+00:00,9884,44,1271,11
2025-10-18T21:37:09.162000+00:00,9884,87,1271,6
2025-10-18T21:37:09.162000+00:00,9884,43,1271,7
2025-10-18T21:37:09.162000+00:00,9884,55,1271,5
2025-10-18T21:37:09.162000+00:00,9884,16,1271,9
2025-10-18T21:37:26.871000+00:00,9884,27,1271,11
2025-10-18T21:37:26.871000+00:00,9884,14,1271,6
2025-10-18T21:37:26.871000+00:00,9884,1,1271,9
2025-10-18T21:37:26.871000+00:00,9884,44,1271,12
2025-10-18T21:37:26.871000+00:00,9884,87,1271,7
2025-10-18T21:37:26.871000+00:00,9884,43,1271,8
2025-10-18T21:37:26.871000+00:00,9884,16,1271,10
2025-10-18T21:37:49.387000+00:00,9884,27,1271,4
2025-10-18T21:37:49.387000+00:00,9884,14,1271,7
2025-10-18T21:37:49.387000+00:00,9884,1,1271,10
2025-10-18T21:37:49.387000+00:00,9884,87,1271,8
2025-10-18T21:37:49.387000+00:00,9884,43,1271,9
2025-10-18T21:37:49.387000+00:00,9884,10,1271,5
2025-10-18T21:37:49.387000+00:00,9884,55,1271,6
2025-10-18T21:37:49.387000+00:00,9884,16,1271,11
2025-10-18T21:38:04.243000+00:00,9884,4,1271,8
2025-10-18T21:38:04.243000+00:00,9884,81,1271,14
2025-10-18T21:38:04.243000+00:00,9884,1,1271,11
2025-10-18T21:38:04.243000+00:00,9884,44,1271,13
2025-10-18T21:38:04.243000+00:00,9884,87,1271,9
2025-10-18T21:38:04.243000+00:00,9884,43,1271,10
2025-10-18T21:38:04.243000+00:00,9884,16,1271,12
2025-10-18T21:38:10.065000+00:00,9884,4,1271,9
2025-10-18T21:38:10.065000+00:00,9884,27,1271,5
2025-10-18T21:38:10.065000+00:00,9884,14,1271,8
2025-10-18T21:38:10.065000+00:00,9884,63,1271,2
2025-10-18T21:38:10.065000+00:00,9884,87,1271,1
2025-10-18T21:38:10.065000+00:00,9884,30,1271,4
2025-10-18T21:38:10.065000+00:00,9884,10,1271,6
2025-10-18T21:38:10.065000+00:00,9884,12,1271,3
2025-10-18T21:38:10.065000+00:00,9884,55,1271,7
2025-10-18T21:38:17.691000+00:00,9884,4,1271,10
2025-10-18T21:38:17.691000+00:00,9884,27,1271,6
2025-10-18T21:38:17.691000+00:00,9884,14,1271,9
2025-10-18T21:38:17.691000+00:00,9884,1,1271,2
2025-10-18T21:38:17.691000+00:00,9884,63,1271,3
2025-10-18T21:38:17.691000+00:00,9884,30,1271,5
2025-10-18T21:38:17.691000+00:00,9884,43,1271,11
2025-10-18T21:38:17.691000+00:00,9884,10,1271,7
2025-10-18T21:38:17.691000+00:00,9884,12,1271,4
2025-10-18T21:38:17.691000+00:00,9884,55,1271,8
2025-10-18T21:38:17.889000+00:00,9884,1,1271,3
2025-10-18T21:38:17.889000+00:00,9884,63,1271,4
2025-10-18T21:38:17.889000+00:00,9884,87,1271,2
2025-10-18T21:38:17.889000+00:00,9884,12,1271,1
2025-10-18T21:38:25.788000+00:00,9884,81,1271,15
2025-10-18T21:38:25.788000+00:00,9884,44,1271,14
2025-10-18T21:38:25.788000+00:00,9884,22,1271,11
2025-10-18T21:38:25.788000+00:00,9884,43,1271,12
2025-10-18T21:38:25.788000+00:00,9884,16,1271,13
2025-10-18T21:38:35.214000+00:00,9884,1,1271,4
2025-10-18T21:38:35.214000+00:00,9884,63,1271,1
2025-10-18T21:38:35.214000+00:00,9884,87,1271,3
2025-10-18T21:38:35.214000+00:00,9884,12,1271,2
2025-10-18T21:38:37.052000+00:00,9884,4,1271,11
2025-10-18T21:38:37.052000+00:00,9884,81,1271,10
2025-10-18T21:38:37.052000+00:00,9884,44,1271,15
2025-10-18T21:38:37.052000+00:00,9884,22,1271,12
2025-10-18T21:38:37.052000+00:00,9884,43,1271,13
2025-10-18T21:38:37.052000+00:00,9884,16,1271,14
2025-10-18T21:38:45.289000+00:00,9884,1,1271,5
2025-10-18T21:38:45.289000+00:00,9884,87,1271,4
2025-10-18T21:38:45.289000+00:00,9884,30,1271,3
2025-10-18T21:38:47.236000+00:00,9884,4,1271,12
2025-10-18T21:38:47.236000+00:00,9884,27,1271,7
2025-10-18T21:38:47.236000+00:00,9884,81,1271,11
2025-10-18T21:38:47.236000+00:00,9884,14,1271,10
2025-10-18T21:38:47.236000+00:00,9884,22,1271,13
2025-10-18T21:38:47.236000+00:00,9884,43,1271,14
2025-10-18T21:38:47.236000+00:00,9884,10,1271,8
2025-10-18T21:38:47.236000+00:00,9884,55,1271,9
2025-10-18T21:38:47.236000+00:00,9884,16,1271,6
2025-10-18T21:38:54.744000+00:00,9884,4,1271,13
2025-10-18T21:38:54.744000+00:00,9884,81,1271,12
2025-10-18T21:38:54.744000+00:00,9884,14,1271,11
2025-10-18T21:38:54.744000+00:00,9884,44,1271,9
2025-10-18T21:38:54.744000+00:00,9884,22,1271,14
